Année;Pays;Cde_Pays;variable;value
2017;Belgique;BEL;Protection<br>de<br>l'environnement;2.437082216943347
2018;Belgique;BEL;Protection<br>de<br>l'environnement;2.4619868336648567
2019;Belgique;BEL;Protection<br>de<br>l'environnement;2.549898295056781
2020;Belgique;BEL;Protection<br>de<br>l'environnement;2.425668392383238
2021;Belgique;BEL;Protection<br>de<br>l'environnement;2.468501112741229
2022;Belgique;BEL;Protection<br>de<br>l'environnement;2.366751551379368
2023;Belgique;BEL;Protection<br>de<br>l'environnement;2.254700414963367
2002;Espagne;ESP;Protection<br>de<br>l'environnement;2.45918342676158
2003;Espagne;ESP;Protection<br>de<br>l'environnement;2.5325215402409387
2004;Espagne;ESP;Protection<br>de<br>l'environnement;2.339764914615214
2005;Espagne;ESP;Protection<br>de<br>l'environnement;2.3599646846139835
2006;Espagne;ESP;Protection<br>de<br>l'environnement;2.5593832386709767
2007;Espagne;ESP;Protection<br>de<br>l'environnement;2.5618006272443887
2008;Espagne;ESP;Protection<br>de<br>l'environnement;2.3755309223532173
2009;Espagne;ESP;Protection<br>de<br>l'environnement;2.3384100025690144
2010;Espagne;ESP;Protection<br>de<br>l'environnement;2.330215444182764
2011;Espagne;ESP;Protection<br>de<br>l'environnement;2.111597285031004
2012;Espagne;ESP;Protection<br>de<br>l'environnement;1.879843745097424
2013;Espagne;ESP;Protection<br>de<br>l'environnement;1.8681954718862352
2014;Espagne;ESP;Protection<br>de<br>l'environnement;1.9803736739618802
2015;Espagne;ESP;Protection<br>de<br>l'environnement;1.9993977590741494
2016;Espagne;ESP;Protection<br>de<br>l'environnement;2.0079667115843094
2017;Espagne;ESP;Protection<br>de<br>l'environnement;2.0678963467998033
2018;Espagne;ESP;Protection<br>de<br>l'environnement;2.0385816177888008
2019;Espagne;ESP;Protection<br>de<br>l'environnement;2.05080405263028
2020;Espagne;ESP;Protection<br>de<br>l'environnement;1.858957122468819
2021;Espagne;ESP;Protection<br>de<br>l'environnement;1.8760513414626163
2022;Espagne;ESP;Protection<br>de<br>l'environnement;2.09302216076482
2023;Espagne;ESP;Protection<br>de<br>l'environnement;2.149931272688824
2002;Estonie;EST;Protection<br>de<br>l'environnement;1.7173804603434761
2003;Estonie;EST;Protection<br>de<br>l'environnement;2.0354242098052646
2004;Estonie;EST;Protection<br>de<br>l'environnement;2.046327412385982
2005;Estonie;EST;Protection<br>de<br>l'environnement;2.747856097050826
2006;Estonie;EST;Protection<br>de<br>l'environnement;2.365028380340564
2007;Estonie;EST;Protection<br>de<br>l'environnement;2.5257165504692933
2008;Estonie;EST;Protection<br>de<br>l'environnement;2.718863159175973
2009;Estonie;EST;Protection<br>de<br>l'environnement;1.671527244819647
2010;Estonie;EST;Protection<br>de<br>l'environnement;-0.635063506350635
2011;Estonie;EST;Protection<br>de<br>l'environnement;-0.45564234457356956
2012;Estonie;EST;Protection<br>de<br>l'environnement;2.2064086908922484
2013;Estonie;EST;Protection<br>de<br>l'environnement;1.7205209241499562
2014;Estonie;EST;Protection<br>de<br>l'environnement;1.809599769877486
2015;Estonie;EST;Protection<br>de<br>l'environnement;1.8125386452637577
2016;Estonie;EST;Protection<br>de<br>l'environnement;1.4920704794782387
2017;Estonie;EST;Protection<br>de<br>l'environnement;1.8552816789611268
2018;Estonie;EST;Protection<br>de<br>l'environnement;1.8843107261513878
2019;Estonie;EST;Protection<br>de<br>l'environnement;1.6815700639230051
2020;Estonie;EST;Protection<br>de<br>l'environnement;1.479496457713199
2021;Estonie;EST;Protection<br>de<br>l'environnement;1.3223976859928555
2022;Estonie;EST;Protection<br>de<br>l'environnement;1.3031776111614621
2023;Estonie;EST;Protection<br>de<br>l'environnement;1.6604216732546806
2002;Finlande;FIN;Protection<br>de<br>l'environnement;0.6144606786871116
2003;Finlande;FIN;Protection<br>de<br>l'environnement;0.6132428388200085
2004;Finlande;FIN;Protection<br>de<br>l'environnement;0.5796432372818323
2005;Finlande;FIN;Protection<br>de<br>l'environnement;0.6405094341960181
2006;Finlande;FIN;Protection<br>de<br>l'environnement;0.6535633041657137
2007;Finlande;FIN;Protection<br>de<br>l'environnement;0.6853167724679439
2008;Finlande;FIN;Protection<br>de<br>l'environnement;0.638702809647208
2009;Finlande;FIN;Protection<br>de<br>l'environnement;0.6296729566146178
2010;Finlande;FIN;Protection<br>de<br>l'environnement;0.5116448397666112
2011;Finlande;FIN;Protection<br>de<br>l'environnement;0.4511193398620327
2012;Finlande;FIN;Protection<br>de<br>l'environnement;0.4444245329510326
2013;Finlande;FIN;Protection<br>de<br>l'environnement;0.44918681696927976
2014;Finlande;FIN;Protection<br>de<br>l'environnement;0.43920285945508497
2015;Finlande;FIN;Protection<br>de<br>l'environnement;0.42161682370613135
2016;Finlande;FIN;Protection<br>de<br>l'environnement;0.4122219604939933
2017;Finlande;FIN;Protection<br>de<br>l'environnement;0.3797702852908485
2018;Finlande;FIN;Protection<br>de<br>l'environnement;0.3741761165922954
2019;Finlande;FIN;Protection<br>de<br>l'environnement;0.3690448672474673
2020;Finlande;FIN;Protection<br>de<br>l'environnement;0.4054043927551762
2021;Finlande;FIN;Protection<br>de<br>l'environnement;0.4208514766270614
2022;Finlande;FIN;Protection<br>de<br>l'environnement;0.4283113823749866
2023;Finlande;FIN;Protection<br>de<br>l'environnement;0.38879382125974443
2002;France;FRA;Protection<br>de<br>l'environnement;1.3255785754938623
2003;France;FRA;Protection<br>de<br>l'environnement;1.4001928132878543
2004;France;FRA;Protection<br>de<br>l'environnement;1.4577581289965873
2005;France;FRA;Protection<br>de<br>l'environnement;1.492728848188265
2006;France;FRA;Protection<br>de<br>l'environnement;1.5549440332822202
2007;France;FRA;Protection<br>de<br>l'environnement;1.5215615003970027
2008;France;FRA;Protection<br>de<br>l'environnement;1.5452770985183117
2009;France;FRA;Protection<br>de<br>l'environnement;1.6013335375007538
2010;France;FRA;Protection<br>de<br>l'environnement;1.6371882842050107
2011;France;FRA;Protection<br>de<br>l'environnement;1.635769562649086
2012;France;FRA;Protection<br>de<br>l'environnement;1.623927035653439
2013;France;FRA;Protection<br>de<br>l'environnement;1.6341250797877267
2014;France;FRA;Protection<br>de<br>l'environnement;1.640306635635221
2015;France;FRA;Protection<br>de<br>l'environnement;1.6314904453937213
2016;France;FRA;Protection<br>de<br>l'environnement;1.5536842608298638
2017;France;FRA;Protection<br>de<br>l'environnement;1.5354095193483197
2018;France;FRA;Protection<br>de<br>l'environnement;1.6181737039429207
2019;France;FRA;Protection<br>de<br>l'environnement;1.7094205664877797
2020;France;FRA;Protection<br>de<br>l'environnement;1.5903283560969705
2021;France;FRA;Protection<br>de<br>l'environnement;1.6474521579552708
2022;France;FRA;Protection<br>de<br>l'environnement;1.7520896819751337
2023;France;FRA;Protection<br>de<br>l'environnement;1.800170039354418
2002;Grèce;GRC;Protection<br>de<br>l'environnement;1.065989847715736
2003;Grèce;GRC;Protection<br>de<br>l'environnement;0.9477535840681423
2004;Grèce;GRC;Protection<br>de<br>l'environnement;1.0527228769365873
2005;Grèce;GRC;Protection<br>de<br>l'environnement;1.2965696534402609
2006;Grèce;GRC;Protection<br>de<br>l'environnement;1.7102103935213446
2007;Grèce;GRC;Protection<br>de<br>l'environnement;1.6863267840186984
2008;Grèce;GRC;Protection<br>de<br>l'environnement;1.7872091416682243
2009;Grèce;GRC;Protection<br>de<br>l'environnement;1.6245164203037312
2010;Grèce;GRC;Protection<br>de<br>l'environnement;1.472744123346533
2011;Grèce;GRC;Protection<br>de<br>l'environnement;1.5607153055396916
2012;Grèce;GRC;Protection<br>de<br>l'environnement;1.94264913453681
2013;Grèce;GRC;Protection<br>de<br>l'environnement;2.6885407325350354
2014;Grèce;GRC;Protection<br>de<br>l'environnement;2.890447517589713
2015;Grèce;GRC;Protection<br>de<br>l'environnement;2.7052355366737473
2016;Grèce;GRC;Protection<br>de<br>l'environnement;2.998495623632385
2017;Grèce;GRC;Protection<br>de<br>l'environnement;2.879125469990252
2018;Grèce;GRC;Protection<br>de<br>l'environnement;2.8275555656819966
2019;Grèce;GRC;Protection<br>de<br>l'environnement;2.844358858178523
2020;Grèce;GRC;Protection<br>de<br>l'environnement;2.722019770883247
2021;Grèce;GRC;Protection<br>de<br>l'environnement;2.090975087880177
2022;Grèce;GRC;Protection<br>de<br>l'environnement;1.9079174934915981
2023;Grèce;GRC;Protection<br>de<br>l'environnement;3.1027900015236116
2002;Irlande;IRL;Protection<br>de<br>l'environnement;2.42422195828364
2003;Irlande;IRL;Protection<br>de<br>l'environnement;2.4694961601153764
2004;Irlande;IRL;Protection<br>de<br>l'environnement;2.6913026404711053
2005;Irlande;IRL;Protection<br>de<br>l'environnement;2.655877339086946
2006;Irlande;IRL;Protection<br>de<br>l'environnement;2.8027113199606335
2007;Irlande;IRL;Protection<br>de<br>l'environnement;2.841524950869373
2008;Irlande;IRL;Protection<br>de<br>l'environnement;2.5751203652690178
2009;Irlande;IRL;Protection<br>de<br>l'environnement;2.247052436341359
2010;Irlande;IRL;Protection<br>de<br>l'environnement;1.4739687746627683
2011;Irlande;IRL;Protection<br>de<br>l'environnement;1.5872710600357078
2012;Irlande;IRL;Protection<br>de<br>l'environnement;1.67002585249413
2013;Irlande;IRL;Protection<br>de<br>l'environnement;1.428225046541532
2014;Irlande;IRL;Protection<br>de<br>l'environnement;1.5414487861953443
2015;Irlande;IRL;Protection<br>de<br>l'environnement;1.5665316716644866
2016;Irlande;IRL;Protection<br>de<br>l'environnement;1.6066567515040018
2017;Irlande;IRL;Protection<br>de<br>l'environnement;1.5654683583146072
2018;Irlande;IRL;Protection<br>de<br>l'environnement;1.561038199900391
2019;Irlande;IRL;Protection<br>de<br>l'environnement;1.3692049999257012
2020;Irlande;IRL;Protection<br>de<br>l'environnement;1.181142885457811
2021;Irlande;IRL;Protection<br>de<br>l'environnement;1.223905272336739
2022;Irlande;IRL;Protection<br>de<br>l'environnement;1.3646283274373494
2023;Irlande;IRL;Protection<br>de<br>l'environnement;1.5961225868941553
2002;Italie;ITA;Protection<br>de<br>l'environnement;1.83473864930993
2003;Italie;ITA;Protection<br>de<br>l'environnement;1.7638082313079384
2004;Italie;ITA;Protection<br>de<br>l'environnement;1.7441527067303237
2005;Italie;ITA;Protection<br>de<br>l'environnement;1.7162745528910566
2006;Italie;ITA;Protection<br>de<br>l'environnement;1.5681992801973392
2007;Italie;ITA;Protection<br>de<br>l'environnement;1.7039266929107808
2008;Italie;ITA;Protection<br>de<br>l'environnement;1.7534941201951866
2009;Italie;ITA;Protection<br>de<br>l'environnement;1.721963379529335
2010;Italie;ITA;Protection<br>de<br>l'environnement;1.7518558004857785
2011;Italie;ITA;Protection<br>de<br>l'environnement;1.80448194508885
2012;Italie;ITA;Protection<br>de<br>l'environnement;1.7526364762386555
2013;Italie;ITA;Protection<br>de<br>l'environnement;1.8999482570377095
2014;Italie;ITA;Protection<br>de<br>l'environnement;1.8303295919154516
2015;Italie;ITA;Protection<br>de<br>l'environnement;1.8500790959370295
2016;Italie;ITA;Protection<br>de<br>l'environnement;1.8702165293274429
2017;Italie;ITA;Protection<br>de<br>l'environnement;1.806313637244937
2018;Italie;ITA;Protection<br>de<br>l'environnement;1.7850615470222975
2019;Italie;ITA;Protection<br>de<br>l'environnement;1.8747753543391814
2020;Italie;ITA;Protection<br>de<br>l'environnement;1.706956477724255
2021;Italie;ITA;Protection<br>de<br>l'environnement;1.7031161154771233
2022;Italie;ITA;Protection<br>de<br>l'environnement;1.65984677355371
2023;Italie;ITA;Protection<br>de<br>l'environnement;1.665890730076263
2002;Lettonie;LVA;Protection<br>de<br>l'environnement;0.8608033711683545
2003;Lettonie;LVA;Protection<br>de<br>l'environnement;0.8999202132594429
2004;Lettonie;LVA;Protection<br>de<br>l'environnement;1.3814114924797534
2005;Lettonie;LVA;Protection<br>de<br>l'environnement;1.9667489213279394
2006;Lettonie;LVA;Protection<br>de<br>l'environnement;1.7804092821624378
2007;Lettonie;LVA;Protection<br>de<br>l'environnement;2.5305171982839973
2008;Lettonie;LVA;Protection<br>de<br>l'environnement;2.145111552189728
2009;Lettonie;LVA;Protection<br>de<br>l'environnement;0.2853273390484345
2010;Lettonie;LVA;Protection<br>de<br>l'environnement;0.6457858948222734
2011;Lettonie;LVA;Protection<br>de<br>l'environnement;1.6545796400752082
2012;Lettonie;LVA;Protection<br>de<br>l'environnement;1.871653358384218
2013;Lettonie;LVA;Protection<br>de<br>l'environnement;1.7294385425551813
2014;Lettonie;LVA;Protection<br>de<br>l'environnement;1.7450401517993552
2015;Lettonie;LVA;Protection<br>de<br>l'environnement;1.7056430631423942
2016;Lettonie;LVA;Protection<br>de<br>l'environnement;1.4162558340681202
2017;Lettonie;LVA;Protection<br>de<br>l'environnement;1.4240856821970829
2018;Lettonie;LVA;Protection<br>de<br>l'environnement;1.4718050231466935
2019;Lettonie;LVA;Protection<br>de<br>l'environnement;1.5110821504327185
2020;Lettonie;LVA;Protection<br>de<br>l'environnement;1.3270757787794676
2021;Lettonie;LVA;Protection<br>de<br>l'environnement;1.2529840085103323
2022;Lettonie;LVA;Protection<br>de<br>l'environnement;1.0761248730792767
2023;Lettonie;LVA;Protection<br>de<br>l'environnement;1.1400820137589485
2002;Lituanie;LTU;Protection<br>de<br>l'environnement;0.2960827983754749
2003;Lituanie;LTU;Protection<br>de<br>l'environnement;0.32374139280264996
2004;Lituanie;LTU;Protection<br>de<br>l'environnement;1.2325631223428848
2005;Lituanie;LTU;Protection<br>de<br>l'environnement;1.714593887707513
2006;Lituanie;LTU;Protection<br>de<br>l'environnement;2.198336904027016
2007;Lituanie;LTU;Protection<br>de<br>l'environnement;2.493622125072764
2008;Lituanie;LTU;Protection<br>de<br>l'environnement;2.205260668796585
2009;Lituanie;LTU;Protection<br>de<br>l'environnement;2.6376623881468544
2010;Lituanie;LTU;Protection<br>de<br>l'environnement;3.154810569363232
2011;Lituanie;LTU;Protection<br>de<br>l'environnement;1.9100712922984235
2012;Lituanie;LTU;Protection<br>de<br>l'environnement;2.3454804421384328
2013;Lituanie;LTU;Protection<br>de<br>l'environnement;1.5006824566513646
2014;Lituanie;LTU;Protection<br>de<br>l'environnement;1.7465155598444997
2015;Lituanie;LTU;Protection<br>de<br>l'environnement;1.741673293229979
2016;Lituanie;LTU;Protection<br>de<br>l'environnement;1.545795008583598
2017;Lituanie;LTU;Protection<br>de<br>l'environnement;1.4625612117878237
2018;Lituanie;LTU;Protection<br>de<br>l'environnement;1.4398595258999123
2019;Lituanie;LTU;Protection<br>de<br>l'environnement;1.5167519043205375
2020;Lituanie;LTU;Protection<br>de<br>l'environnement;1.2517821244853669
2021;Lituanie;LTU;Protection<br>de<br>l'environnement;1.4210464331474393
2022;Lituanie;LTU;Protection<br>de<br>l'environnement;1.5238103028357237
2023;Lituanie;LTU;Protection<br>de<br>l'environnement;1.469691465580187
2002;Luxembourg;LUX;Protection<br>de<br>l'environnement;1.9027020609653582
2003;Luxembourg;LUX;Protection<br>de<br>l'environnement;1.8795930774245597
2004;Luxembourg;LUX;Protection<br>de<br>l'environnement;1.6823492623020724
2005;Luxembourg;LUX;Protection<br>de<br>l'environnement;1.8416959475999264
2006;Luxembourg;LUX;Protection<br>de<br>l'environnement;1.7632254911136762
2007;Luxembourg;LUX;Protection<br>de<br>l'environnement;1.8931838417803686
2008;Luxembourg;LUX;Protection<br>de<br>l'environnement;1.9530603811611462
2009;Luxembourg;LUX;Protection<br>de<br>l'environnement;2.0522906159151035
2010;Luxembourg;LUX;Protection<br>de<br>l'environnement;1.890320972909141
2011;Luxembourg;LUX;Protection<br>de<br>l'environnement;1.8512417362560891
2012;Luxembourg;LUX;Protection<br>de<br>l'environnement;1.854548650931258
2013;Luxembourg;LUX;Protection<br>de<br>l'environnement;1.9191167281559203
2014;Luxembourg;LUX;Protection<br>de<br>l'environnement;1.9227806497997193
2015;Luxembourg;LUX;Protection<br>de<br>l'environnement;1.9324022854905383
2016;Luxembourg;LUX;Protection<br>de<br>l'environnement;1.7757733023599231
2017;Luxembourg;LUX;Protection<br>de<br>l'environnement;1.9777539641916038
2018;Luxembourg;LUX;Protection<br>de<br>l'environnement;2.0938233878521735
2019;Luxembourg;LUX;Protection<br>de<br>l'environnement;2.076013102577589
2020;Luxembourg;LUX;Protection<br>de<br>l'environnement;2.215948248727526
2021;Luxembourg;LUX;Protection<br>de<br>l'environnement;2.173544476669742
2022;Luxembourg;LUX;Protection<br>de<br>l'environnement;2.2434891332328175
2023;Luxembourg;LUX;Protection<br>de<br>l'environnement;2.362427533804421
2024;Luxembourg;LUX;Protection<br>de<br>l'environnement;2.224150560323142
2002;Pays-Bas;NLD;Protection<br>de<br>l'environnement;3.4652871827890146
2003;Pays-Bas;NLD;Protection<br>de<br>l'environnement;3.5224002241295875
