ISO3;LON;LAT;Année;Cde_Pays;Pays;Cde_Mesure;Mesure;Cde_Unité;Unité;Cde_Domaine;Domaine;Valeur_Mesurée
IRL;-8.152;53.177;2006;IRL;Irlande;Bilan émotionnel négatif;Bilan émotionnel négatif;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_11;Bien-être subjectif;6.1853328132
IRL;-8.152;53.177;2006;IRL;Irlande;Douleur physique;Douleur physique;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_11;Bien-être subjectif;16.0
IRL;-8.152;53.177;2006;IRL;Irlande;Sentiment d’insécurité la nuit;Sentiment d’insécurité la nuit;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_10;Sécurité;27.0
IRL;-8.152;53.177;2006;IRL;Irlande;Sentiment de sécurité la nuit;Sentiment de sécurité la nuit;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_10;Sécurité;71.0
IRL;-8.152;53.177;2006;IRL;Irlande;Soutien social;Soutien social;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_7;Liens sociaux;96.4427860781
IRL;-8.152;53.177;2006;IRL;Irlande;Manque de soutien social;Manque de soutien social;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_7;Liens sociaux;3.2869800241
IRL;-8.152;53.177;2006;IRL;Irlande;Salariés à temps plein dont la rémunération est inférieure à deux tiers du salaire brut médian;Salariés à temps plein dont la rémunération est inférieure à deux tiers du salaire brut médian;PT_SAL_FT;Pourcentage de salariés à plein temps;HSL_2;Travail et qualité de l'emploi;18.09401709
IRL;-8.152;53.177;2006;IRL;Irlande;Écart de rémunération entre les genres;Écart de rémunération entre les genres;PT_WG_SAL_M_D;Pourcentage du salaire des hommes dans le même décile;HSL_2;Travail et qualité de l'emploi;19.6020196
IRL;-8.152;53.177;2006;IRL;Irlande;Décile supérieur de la rémunération des salariés à temps plein;Décile supérieur de la rémunération des salariés à temps plein;FCTR_D1_EARN;Facteur de décile des gains les plus bas;HSL_2;Travail et qualité de l'emploi;3.592796093
IRL;-8.152;53.177;2006;IRL;Irlande;Taux de chômage de longue durée;Taux de chômage de longue durée;PT_LF;Pourcentage des dépenses de santé;HSL_2;Travail et qualité de l'emploi;1.5613552148
IRL;-8.152;53.177;2006;IRL;Irlande;Horaires de travail lourds;Horaires de travail lourds;PT_SAL;Pourcentage de salariés;HSL_2;Travail et qualité de l'emploi;4.23
IRL;-8.152;53.177;2006;IRL;Irlande;Taux d’emploi;Taux d’emploi;PT_POP_Y25T64;Pourcentage de la population âgée de 25 à 64 ans;HSL_2;Travail et qualité de l'emploi;73.946
IRL;-8.152;53.177;2006;IRL;Irlande;Salaire brut annuel moyen;Salaire brut annuel moyen;USD_PPP;Dollars des É-U, PPA convertis;HSL_2;Travail et qualité de l'emploi;54288.467
IRL;-8.152;53.177;2006;IRL;Irlande;Revenu disponible ajusté net des ménages et des ISBLSM par habitant;Revenu disponible ajusté net des ménages et des ISBLSM par habitant;USD_PPP_PS;Dollars des É-U par personne, PPA convertis;HSL_1;Revenu et patrimoine;31107.0
IRL;-8.152;53.177;2006;IRL;Irlande;Jeunes sans emploi et sortis du système éducatif;Jeunes sans emploi et sortis du système éducatif;PT_POP_Y15T24;Pourcentage de la population âgée de 15 à 24 ans;HSL_2;Travail et qualité de l'emploi;8.6856546
IRL;-8.152;53.177;2007;IRL;Irlande;Ménages disposant d’un accès internet;Ménages disposant d’un accès internet;PT_HH;Pourcentage de ménages;HSL_3;Logement;31.2158
IRL;-8.152;53.177;2007;IRL;Irlande;Accessibilité financière du logement;Accessibilité financière du logement;PT_B7G_S14;Pourcentage du revenu disponible brut ajusté des ménages;HSL_3;Logement;79.8421414237
IRL;-8.152;53.177;2007;IRL;Irlande;Participation électorale;Participation électorale;PT_VOTES;Pourcentage des votes;HSL_8;Engagement civique;67.03
IRL;-8.152;53.177;2007;IRL;Irlande;Quintile supérieur du revenu disponible moyen des ménages;Quintile supérieur du revenu disponible moyen des ménages;FCTR_Q1_INC;Facteur de quintile des revenus les plus bas;HSL_1;Revenu et patrimoine;4.6266108956
IRL;-8.152;53.177;2007;IRL;Irlande;Espérance de vie à la naissance;Espérance de vie à la naissance;Y;Années;HSL_5;Santé;79.7
IRL;-8.152;53.177;2007;IRL;Irlande;Décès dus au suicide, à l’alcool ou à la drogue;Décès dus au suicide, à l’alcool ou à la drogue;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_5;Santé;18.0437916568
IRL;-8.152;53.177;2007;IRL;Irlande;Mortalité routière;Mortalité routière;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_10;Sécurité;7.683665754
IRL;-8.152;53.177;2007;IRL;Irlande;Homicides;Homicides;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_10;Sécurité;1.0
IRL;-8.152;53.177;2007;IRL;Irlande;Revenu disponible des ménages inférieur au seuil de pauvreté monétaire relative;Revenu disponible des ménages inférieur au seuil de pauvreté monétaire relative;PT_POP;Pourcentage de la population;HSL_1;Revenu et patrimoine;9.6421806067
IRL;-8.152;53.177;2007;IRL;Irlande;Exposition à la pollution de l’air;Exposition à la pollution de l’air;PT_POP;Pourcentage de la population;HSL_9;Qualité environnementale;99.926872
IRL;-8.152;53.177;2007;IRL;Irlande;Exposition à des températures extrêmes;Exposition à des températures extrêmes;PT_POP;Pourcentage de la population;HSL_9;Qualité environnementale;0.0
IRL;-8.152;53.177;2007;IRL;Irlande;Incapacité à maintenir le logement à bonne température;Incapacité à maintenir le logement à bonne température;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_3;Logement;3.5
IRL;-8.152;53.177;2007;IRL;Irlande;Difficultés à joindre les deux bouts;Difficultés à joindre les deux bouts;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_1;Revenu et patrimoine;21.8
IRL;-8.152;53.177;2007;IRL;Irlande;État de santé perçu comme bon;État de santé perçu comme bon;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_5;Santé;84.0
IRL;-8.152;53.177;2007;IRL;Irlande;État de santé perçu comme mauvais;État de santé perçu comme mauvais;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_5;Santé;2.6
IRL;-8.152;53.177;2007;IRL;Irlande;Insécurité sur le marché du travail;Insécurité sur le marché du travail;PT_EARN_PRVS_LST;Pourcentage des gains antérieurs perdus;HSL_2;Travail et qualité de l'emploi;2.0738053322
IRL;-8.152;53.177;2007;IRL;Irlande;Taux de chômage de longue durée;Taux de chômage de longue durée;PT_LF;Pourcentage des dépenses de santé;HSL_2;Travail et qualité de l'emploi;1.4488720992
IRL;-8.152;53.177;2007;IRL;Irlande;Horaires de travail lourds;Horaires de travail lourds;PT_SAL;Pourcentage de salariés;HSL_2;Travail et qualité de l'emploi;4.03
IRL;-8.152;53.177;2007;IRL;Irlande;Taux d’emploi;Taux d’emploi;PT_POP_Y25T64;Pourcentage de la population âgée de 25 à 64 ans;HSL_2;Travail et qualité de l'emploi;74.32
IRL;-8.152;53.177;2007;IRL;Irlande;Salaire brut annuel moyen;Salaire brut annuel moyen;USD_PPP;Dollars des É-U, PPA convertis;HSL_2;Travail et qualité de l'emploi;55888.29
IRL;-8.152;53.177;2007;IRL;Irlande;Revenu disponible ajusté net des ménages et des ISBLSM par habitant;Revenu disponible ajusté net des ménages et des ISBLSM par habitant;USD_PPP_PS;Dollars des É-U par personne, PPA convertis;HSL_1;Revenu et patrimoine;32014.0
IRL;-8.152;53.177;2007;IRL;Irlande;Jeunes sans emploi et sortis du système éducatif;Jeunes sans emploi et sortis du système éducatif;PT_POP_Y15T24;Pourcentage de la population âgée de 15 à 24 ans;HSL_2;Travail et qualité de l'emploi;8.9522543
IRL;-8.152;53.177;2008;IRL;Irlande;Ménages disposant d’un accès internet;Ménages disposant d’un accès internet;PT_HH;Pourcentage de ménages;HSL_3;Logement;42.9403
IRL;-8.152;53.177;2008;IRL;Irlande;Accessibilité financière du logement;Accessibilité financière du logement;PT_B7G_S14;Pourcentage du revenu disponible brut ajusté des ménages;HSL_3;Logement;79.9260951286
IRL;-8.152;53.177;2008;IRL;Irlande;Quintile supérieur du revenu disponible moyen des ménages;Quintile supérieur du revenu disponible moyen des ménages;FCTR_Q1_INC;Facteur de quintile des revenus les plus bas;HSL_1;Revenu et patrimoine;4.4583604722
IRL;-8.152;53.177;2008;IRL;Irlande;Espérance de vie à la naissance;Espérance de vie à la naissance;Y;Années;HSL_5;Santé;80.2
IRL;-8.152;53.177;2008;IRL;Irlande;Décès dus au suicide, à l’alcool ou à la drogue;Décès dus au suicide, à l’alcool ou à la drogue;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_5;Santé;17.2004697223
IRL;-8.152;53.177;2008;IRL;Irlande;Mortalité routière;Mortalité routière;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_10;Sécurité;6.214439596
IRL;-8.152;53.177;2008;IRL;Irlande;Homicides;Homicides;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_10;Sécurité;0.9
IRL;-8.152;53.177;2008;IRL;Irlande;Revenu disponible des ménages inférieur au seuil de pauvreté monétaire relative;Revenu disponible des ménages inférieur au seuil de pauvreté monétaire relative;PT_POP;Pourcentage de la population;HSL_1;Revenu et patrimoine;9.0625619017
IRL;-8.152;53.177;2008;IRL;Irlande;Exposition à la pollution de l’air;Exposition à la pollution de l’air;PT_POP;Pourcentage de la population;HSL_9;Qualité environnementale;99.927376
IRL;-8.152;53.177;2008;IRL;Irlande;Exposition à des températures extrêmes;Exposition à des températures extrêmes;PT_POP;Pourcentage de la population;HSL_9;Qualité environnementale;0.0
IRL;-8.152;53.177;2008;IRL;Irlande;Incapacité à maintenir le logement à bonne température;Incapacité à maintenir le logement à bonne température;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_3;Logement;3.7
IRL;-8.152;53.177;2008;IRL;Irlande;Difficultés à joindre les deux bouts;Difficultés à joindre les deux bouts;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_1;Revenu et patrimoine;23.6
IRL;-8.152;53.177;2008;IRL;Irlande;État de santé perçu comme bon;État de santé perçu comme bon;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_5;Santé;84.3
IRL;-8.152;53.177;2008;IRL;Irlande;État de santé perçu comme mauvais;État de santé perçu comme mauvais;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_5;Santé;2.6
IRL;-8.152;53.177;2008;IRL;Irlande;Bilan émotionnel négatif;Bilan émotionnel négatif;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_11;Bien-être subjectif;9.4487916534
IRL;-8.152;53.177;2008;IRL;Irlande;Douleur physique;Douleur physique;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_11;Bien-être subjectif;16.3333333333
IRL;-8.152;53.177;2008;IRL;Irlande;Sentiment d’insécurité la nuit;Sentiment d’insécurité la nuit;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_10;Sécurité;32.0
IRL;-8.152;53.177;2008;IRL;Irlande;Sentiment de sécurité la nuit;Sentiment de sécurité la nuit;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_10;Sécurité;66.3333333333
IRL;-8.152;53.177;2008;IRL;Irlande;Soutien social;Soutien social;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_7;Liens sociaux;97.0962283029
IRL;-8.152;53.177;2008;IRL;Irlande;Manque de soutien social;Manque de soutien social;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_7;Liens sociaux;2.8622731754
IRL;-8.152;53.177;2008;IRL;Irlande;Insécurité sur le marché du travail;Insécurité sur le marché du travail;PT_EARN_PRVS_LST;Pourcentage des gains antérieurs perdus;HSL_2;Travail et qualité de l'emploi;4.2881512642
IRL;-8.152;53.177;2008;IRL;Irlande;Taux de chômage de longue durée;Taux de chômage de longue durée;PT_LF;Pourcentage des dépenses de santé;HSL_2;Travail et qualité de l'emploi;1.7558544578
IRL;-8.152;53.177;2008;IRL;Irlande;Horaires de travail lourds;Horaires de travail lourds;PT_SAL;Pourcentage de salariés;HSL_2;Travail et qualité de l'emploi;3.72
IRL;-8.152;53.177;2008;IRL;Irlande;Taux d’emploi;Taux d’emploi;PT_POP_Y25T64;Pourcentage de la population âgée de 25 à 64 ans;HSL_2;Travail et qualité de l'emploi;73.247
IRL;-8.152;53.177;2008;IRL;Irlande;Salaire brut annuel moyen;Salaire brut annuel moyen;USD_PPP;Dollars des É-U, PPA convertis;HSL_2;Travail et qualité de l'emploi;58373.039
IRL;-8.152;53.177;2008;IRL;Irlande;Revenu disponible ajusté net des ménages et des ISBLSM par habitant;Revenu disponible ajusté net des ménages et des ISBLSM par habitant;USD_PPP_PS;Dollars des É-U par personne, PPA convertis;HSL_1;Revenu et patrimoine;33041.0
IRL;-8.152;53.177;2008;IRL;Irlande;Jeunes sans emploi et sortis du système éducatif;Jeunes sans emploi et sortis du système éducatif;PT_POP_Y15T24;Pourcentage de la population âgée de 15 à 24 ans;HSL_2;Travail et qualité de l'emploi;11.805021
IRL;-8.152;53.177;2009;IRL;Irlande;Ménages disposant d’un accès internet;Ménages disposant d’un accès internet;PT_HH;Pourcentage de ménages;HSL_3;Logement;53.7193
IRL;-8.152;53.177;2009;IRL;Irlande;Accessibilité financière du logement;Accessibilité financière du logement;PT_B7G_S14;Pourcentage du revenu disponible brut ajusté des ménages;HSL_3;Logement;81.8645798349
IRL;-8.152;53.177;2009;IRL;Irlande;Compétences des élèves en compréhension de l’écrit;Compétences des élèves en compréhension de l’écrit;PO;Points;HSL_6;Savoirs et compétences;495.6391086086
IRL;-8.152;53.177;2009;IRL;Irlande;Compétences des élèves en sciences;Compétences des élèves en sciences;PO;Points;HSL_6;Savoirs et compétences;507.9841537891
IRL;-8.152;53.177;2009;IRL;Irlande;Compétences des élèves en mathématiques;Compétences des élèves en mathématiques;PO;Points;HSL_6;Savoirs et compétences;487.1363751359
IRL;-8.152;53.177;2009;IRL;Irlande;Quintile supérieur du revenu disponible moyen des ménages;Quintile supérieur du revenu disponible moyen des ménages;FCTR_Q1_INC;Facteur de quintile des revenus les plus bas;HSL_1;Revenu et patrimoine;4.8519454214
IRL;-8.152;53.177;2009;IRL;Irlande;Espérance de vie à la naissance;Espérance de vie à la naissance;Y;Années;HSL_5;Santé;80.2
IRL;-8.152;53.177;2009;IRL;Irlande;Décès dus au suicide, à l’alcool ou à la drogue;Décès dus au suicide, à l’alcool ou à la drogue;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_5;Santé;18.1511347737
IRL;-8.152;53.177;2009;IRL;Irlande;Mortalité routière;Mortalité routière;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_10;Sécurité;5.247636634
IRL;-8.152;53.177;2009;IRL;Irlande;Homicides;Homicides;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_10;Sécurité;1.0
IRL;-8.152;53.177;2009;IRL;Irlande;Revenu disponible des ménages inférieur au seuil de pauvreté monétaire relative;Revenu disponible des ménages inférieur au seuil de pauvreté monétaire relative;PT_POP;Pourcentage de la population;HSL_1;Revenu et patrimoine;8.818134633
IRL;-8.152;53.177;2009;IRL;Irlande;Exposition à la pollution de l’air;Exposition à la pollution de l’air;PT_POP;Pourcentage de la population;HSL_9;Qualité environnementale;99.927856
IRL;-8.152;53.177;2009;IRL;Irlande;Exposition à des températures extrêmes;Exposition à des températures extrêmes;PT_POP;Pourcentage de la population;HSL_9;Qualité environnementale;0.0
IRL;-8.152;53.177;2009;IRL;Irlande;Incapacité à maintenir le logement à bonne température;Incapacité à maintenir le logement à bonne température;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_3;Logement;4.1
IRL;-8.152;53.177;2009;IRL;Irlande;Difficultés à joindre les deux bouts;Difficultés à joindre les deux bouts;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_1;Revenu et patrimoine;26.5
IRL;-8.152;53.177;2009;IRL;Irlande;État de santé perçu comme bon;État de santé perçu comme bon;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_5;Santé;83.1
IRL;-8.152;53.177;2009;IRL;Irlande;État de santé perçu comme mauvais;État de santé perçu comme mauvais;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_5;Santé;2.8
IRL;-8.152;53.177;2009;IRL;Irlande;Bilan émotionnel négatif;Bilan émotionnel négatif;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_11;Bien-être subjectif;9.4487916534
IRL;-8.152;53.177;2009;IRL;Irlande;Douleur physique;Douleur physique;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_11;Bien-être subjectif;16.3333333333
IRL;-8.152;53.177;2009;IRL;Irlande;Sentiment d’insécurité la nuit;Sentiment d’insécurité la nuit;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_10;Sécurité;32.0
IRL;-8.152;53.177;2009;IRL;Irlande;Sentiment de sécurité la nuit;Sentiment de sécurité la nuit;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_10;Sécurité;66.3333333333
IRL;-8.152;53.177;2009;IRL;Irlande;Soutien social;Soutien social;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_7;Liens sociaux;97.0962283029
IRL;-8.152;53.177;2009;IRL;Irlande;Manque de soutien social;Manque de soutien social;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_7;Liens sociaux;2.8622731754
IRL;-8.152;53.177;2009;IRL;Irlande;Insécurité sur le marché du travail;Insécurité sur le marché du travail;PT_EARN_PRVS_LST;Pourcentage des gains antérieurs perdus;HSL_2;Travail et qualité de l'emploi;4.5550661087
IRL;-8.152;53.177;2009;IRL;Irlande;Taux de chômage de longue durée;Taux de chômage de longue durée;PT_LF;Pourcentage des dépenses de santé;HSL_2;Travail et qualité de l'emploi;3.6383318225
IRL;-8.152;53.177;2009;IRL;Irlande;Horaires de travail lourds;Horaires de travail lourds;PT_SAL;Pourcentage de salariés;HSL_2;Travail et qualité de l'emploi;3.11
